,Div,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,HomeTeamMatchDay,AwayTeamMatchDay,HomeTeamGoalsScoredLast5,AwayTeamGoalsScoredLast5,HomeTeamGoalsConcededLast5,AwayTeamGoalsConcededLast5,HomeTeamUnBeatenStreak,AwayTeamUnBeatenStreak,HomeTeamPoints,AwayTeamPoints,HomeTeamLostLast,AwayTeamLostLast,HomeTeamGameNumber,AwayTeamGameNumber,ScoredAtHomeTeam5,ScoredAwayTeam5,HomeTeamAtHomeTeamPoints,AwayTeamFromHomeTeamPoints
137,SP1,Celta,Gimnastic,1.0,1.0,D,1.66,3.6,5.0,21,21,2.0,5.0,8.0,7.0,0,1,1.0,4.0,0.0,1.0,10,11,4.0,2.0,3.0,6.0
138,SP1,Gimnastic,Valencia,1.0,1.0,D,4.75,3.75,1.57,24,24,8.0,7.0,11.0,7.0,0,1,4.0,9.0,0.0,1.0,12,13,9.0,4.0,6.0,15.0
139,E0,West Ham,Cardiff,2.0,0.0,H,2.0,3.6,4.0,1,1,2.0,0.0,0.0,2.0,0,0,3.0,0.0,,,1,1,2.0,0.0,3.0,3.0
140,F1,Bordeaux,Toulouse,4.0,3.0,H,1.72,3.3,5.5,16,15,6.0,1.0,8.0,4.0,0,1,7.0,3.0,0.0,1.0,8,8,10.0,5.0,10.0,6.0
141,I1,Lazio,Chievo,4.0,1.0,H,1.67,3.6,5.75,21,21,8.0,6.0,5.0,6.0,5,3,9.0,8.0,1.0,1.0,11,11,3.0,5.0,3.0,6.0
142,N1,Twente,Groningen,3.0,5.0,A,2.1,3.8,3.1,34,34,6.0,14.0,8.0,8.0,0,3,4.0,10.0,0.0,1.0,17,17,9.0,9.0,10.0,8.0
143,I1,Bologna,Torino,1.0,1.0,D,3.1,3.3,2.38,1,1,1.0,1.0,1.0,1.0,0,0,1.0,1.0,,,1,1,1.0,1.0,1.0,3.0
144,N1,Twente,Excelsior,1.0,0.0,H,1.22,5.5,10.0,32,32,10.0,3.0,4.0,11.0,6,1,15.0,3.0,1.0,1.0,16,16,10.0,3.0,12.0,5.0
145,SP1,Getafe,Mallorca,4.0,1.0,H,1.85,3.4,4.33,15,15,7.0,8.0,10.0,13.0,3,0,5.0,2.0,1.0,0.0,8,8,6.0,3.0,7.0,5.0
146,F1,Marseille,Bordeaux,2.0,2.0,D,1.95,3.25,4.0,19,19,7.0,9.0,5.0,2.0,1,5,7.0,13.0,1.0,1.0,9,9,7.0,6.0,6.0,10.0
147,F1,Paris SG,Auxerre,3.0,1.0,H,1.7,3.3,5.5,35,35,5.0,3.0,11.0,7.0,0,1,3.0,4.0,0.0,1.0,18,18,5.0,6.0,6.0,5.0
148,E0,West Ham,Middlesbrough,2.0,1.0,H,2.25,3.4,3.2,38,38,3.0,2.0,8.0,8.0,0,1,4.0,2.0,0.0,1.0,19,19,3.0,2.0,7.0,8.0
149,E0,Aston Villa,Liverpool,1.0,1.0,D,2.5,3.2,2.75,16,15,7.0,7.0,4.0,8.0,0,1,10.0,7.0,0.0,1.0,8,8,7.0,7.0,11.0,12.0
150,D1,Hannover,Freiburg,3.0,2.0,H,2.0,3.6,3.5,34,34,7.0,8.0,6.0,8.0,4,0,10.0,7.0,1.0,0.0,17,17,4.0,7.0,5.0,12.0
151,F1,Lens,Nantes,3.0,1.0,H,1.44,3.6,6.5,38,38,6.0,6.0,5.0,7.0,2,0,8.0,7.0,1.0,0.0,19,19,9.0,2.0,13.0,6.0
152,D1,Hannover,Bayern Munich,1.0,0.0,H,7.0,3.8,1.5,6,6,5.0,12.0,10.0,9.0,0,0,4.0,8.0,0.0,0.0,3,3,12.5,10.0,10.0,10.0
153,N1,Utrecht,Twente,4.0,2.0,H,2.0,3.5,3.6,11,11,7.0,5.0,9.0,7.0,2,0,5.0,7.0,1.0,0.0,6,6,9.0,3.0,9.0,7.0
154,E0,West Brom,Aston Villa,1.0,1.0,D,2.87,3.2,2.4,2,2,5.0,10.0,5.0,0.0,1,1,5.0,15.0,1.0,1.0,1,1,1.0,1.0,1.0,3.0
155,SP1,Elche,Sociedad,1.0,0.0,H,2.6,3.1,2.9,32,32,3.0,7.0,9.0,6.0,1,1,4.0,8.0,1.0,1.0,17,16,3.0,4.0,6.0,13.0
156,E0,West Brom,Norwich,2.0,1.0,H,1.91,3.6,4.0,18,18,5.0,10.0,8.0,7.0,1,10,4.0,11.0,1.0,1.0,10,10,5.0,7.0,7.0,12.0
157,N1,Den Haag,Utrecht,0.0,2.0,A,3.2,3.3,2.25,15,15,4.0,8.0,7.0,6.0,0,6,4.0,9.0,0.0,1.0,7,7,2.0,6.0,4.0,7.0
158,I1,Udinese,Napoli,1.0,1.0,D,3.5,3.5,2.05,34,34,3.0,10.0,4.0,6.0,0,1,7.0,9.0,0.0,1.0,17,17,4.0,8.0,10.0,10.0
159,F1,Angers,Bastia,1.0,0.0,H,2.1,3.1,4.0,9,9,5.0,6.0,5.0,11.0,3,1,8.0,3.0,1.0,1.0,5,5,2.5,3.75,7.5,11.25
160,N1,Vitesse,Willem II,2.0,2.0,D,1.57,3.79,6.0,15,16,6.0,11.0,9.0,10.0,0,4,4.0,6.0,0.0,1.0,8,8,6.0,9.0,6.0,7.0
161,F1,Nantes,Valenciennes,2.0,1.0,H,1.73,3.4,5.25,16,16,4.0,5.0,4.0,5.0,0,0,4.0,5.0,0.0,0.0,8,8,6.0,6.0,9.0,2.0
162,SP1,Barcelona,Recreativo,2.0,0.0,H,1.14,7.5,17.0,30,30,14.0,6.0,4.0,7.0,4,0,12.0,4.0,1.0,0.0,16,15,16.0,6.0,12.0,7.0
163,D1,Mainz,Werder Bremen,1.0,6.0,A,5.5,3.6,1.61,9,9,3.0,15.0,8.0,5.0,0,4,2.0,10.0,0.0,1.0,5,5,6.25,13.75,6.25,11.25
164,F1,Monaco,Lorient,1.0,0.0,H,1.95,3.1,4.33,20,20,3.0,6.0,4.0,3.0,0,8,5.0,9.0,0.0,1.0,10,10,7.0,4.0,8.0,9.0
165,E0,Burnley,Tottenham,0.0,2.0,A,5.75,3.8,1.7,30,29,5.0,10.0,7.0,5.0,1,3,3.0,12.0,1.0,1.0,15,14,8.0,10.0,13.0,15.0
166,N1,Willem II,Heerenveen,2.0,2.0,D,2.2,3.4,3.2,10,10,6.0,3.0,7.0,12.0,0,0,4.0,1.0,0.0,0.0,5,5,5.0,2.5,5.0,7.5
167,SP1,Alaves,Leganes,2.0,2.0,D,2.14,3.1,3.75,20,19,4.0,6.0,3.0,5.0,1,0,9.0,7.0,1.0,0.0,11,11,6.0,2.0,12.0,9.0
168,N1,Utrecht,Twente,2.0,6.0,A,4.5,3.75,1.73,15,15,10.0,8.0,15.0,4.0,0,9,4.0,7.0,0.0,1.0,7,8,15.0,8.0,10.0,9.0
169,I1,Juventus,Torino,1.0,0.0,H,1.57,3.6,7.0,8,8,4.0,3.0,5.0,10.0,0,0,5.0,1.0,0.0,0.0,4,4,5.0,3.3333333333333335,6.666666666666667,5.0
170,SP1,Vallecano,Ath Madrid,2.0,1.0,H,3.5,3.3,2.1,23,23,9.0,6.0,6.0,4.0,0,1,9.0,10.0,0.0,1.0,12,11,11.0,3.0,12.0,15.0
171,SP1,Recreativo,Santander,4.0,2.0,H,2.25,3.2,3.1,31,31,7.0,10.0,9.0,6.0,3,8,6.0,11.0,1.0,1.0,15,16,8.0,5.0,12.0,13.0
172,I1,Udinese,Lazio,2.0,3.0,A,2.5,3.1,2.9,20,20,6.0,4.0,12.0,5.0,0,2,4.0,7.0,0.0,1.0,10,11,2.0,3.0,3.0,7.0
173,N1,PSV Eindhoven,Roda,5.0,0.0,H,1.2,6.5,13.0,2,2,10.0,5.0,15.0,5.0,0,1,0.0,5.0,0.0,1.0,1,1,5.0,0.0,3.0,1.0
174,I1,Sassuolo,Milan,0.0,1.0,A,2.88,3.3,2.55,26,26,7.0,5.0,7.0,5.0,1,3,9.0,7.0,1.0,1.0,13,13,5.0,5.0,4.0,7.0
175,E0,Burnley,QPR,2.0,1.0,H,2.2,3.4,3.6,21,21,7.0,6.0,8.0,8.0,2,2,5.0,5.0,1.0,1.0,11,10,4.0,3.0,8.0,13.0
176,D1,Bochum,Leverkusen,2.0,2.0,D,2.37,3.2,2.62,2,2,10.0,10.0,10.0,5.0,1,1,5.0,15.0,1.0,1.0,1,1,2.0,2.0,1.0,3.0
177,SP1,Ath Madrid,Sevilla,2.0,0.0,H,1.57,4.0,6.5,6,6,10.0,7.0,4.0,1.0,5,5,11.0,13.0,1.0,1.0,2,3,5.0,5.0,15.0,10.0
178,N1,Utrecht,Excelsior,2.0,2.0,D,2.1,3.6,3.25,33,33,7.0,7.0,7.0,11.0,2,0,7.0,2.0,1.0,0.0,17,17,11.0,7.0,8.0,3.0
179,E0,Sunderland,Wigan,1.0,2.0,A,1.67,3.6,5.5,13,13,5.0,5.0,5.0,12.0,1,1,5.0,1.0,1.0,1.0,7,7,9.0,2.0,6.0,4.0
180,N1,Roda,Excelsior,1.0,2.0,A,1.67,4.1,4.0,10,10,4.0,5.0,5.0,9.0,2,3,4.0,5.0,1.0,1.0,6,6,6.0,4.0,9.0,7.0
181,E0,Aston Villa,Birmingham,5.0,1.0,H,1.8,3.3,5.0,35,35,10.0,6.0,7.0,7.0,2,1,6.0,5.0,1.0,1.0,18,18,10.0,4.0,8.0,9.0
182,D1,Dortmund,Bochum,1.0,0.0,H,1.57,3.4,5.5,21,21,7.0,6.0,5.0,14.0,4,1,8.0,2.0,1.0,1.0,10,10,4.0,2.0,7.0,7.0
183,N1,PSV Eindhoven,Ajax,1.0,3.0,A,1.53,4.33,5.5,25,25,14.0,7.0,4.0,6.0,17,3,15.0,7.0,1.0,1.0,13,12,17.0,6.0,15.0,13.0
184,F1,Bastia,Nice,1.0,1.0,D,3.0,3.1,2.55,21,21,5.0,7.0,9.0,3.0,0,8,6.0,9.0,0.0,1.0,11,10,5.0,4.0,6.0,13.0
185,N1,Waalwijk,Feyenoord,2.0,4.0,A,4.33,3.4,1.66,26,25,6.0,23.0,7.0,3.0,2,6,7.0,15.0,1.0,1.0,14,12,8.0,11.0,10.0,7.0
186,F1,Ajaccio,Lens,0.0,0.0,D,2.37,2.87,2.87,26,27,4.0,6.0,4.0,4.0,3,3,8.0,9.0,1.0,1.0,13,14,3.0,5.0,9.0,9.0
187,N1,Go Ahead Eagles,Ajax,1.0,2.0,A,5.0,4.33,1.57,22,22,1.0,4.0,8.0,2.0,1,0,4.0,7.0,1.0,0.0,11,10,5.0,8.0,7.0,15.0
188,N1,Heracles,Feyenoord,1.0,2.0,A,2.8,3.4,2.4,3,3,5.0,5.0,10.0,2.5,0,2,2.5,10.0,0.0,1.0,2,2,5.0,5.0,5.0,5.0
189,SP1,Celta,Real Madrid,1.0,2.0,A,3.8,3.4,1.9,28,28,4.0,7.0,6.0,5.0,0,6,5.0,7.0,0.0,1.0,14,15,5.0,7.0,3.0,8.0
190,I1,Inter,Lazio,4.0,3.0,H,2.05,3.0,4.0,36,36,9.0,3.0,7.0,3.0,3,2,10.0,6.0,1.0,1.0,18,18,10.0,11.0,10.0,10.0
191,F1,St Etienne,Paris SG,2.0,2.0,D,3.0,3.0,2.5,29,29,14.0,9.0,4.0,6.0,9,1,11.0,9.0,1.0,1.0,15,14,13.0,10.0,10.0,13.0
192,SP1,Mallorca,Betis,1.0,1.0,D,2.3,3.2,3.0,18,18,5.0,5.0,7.0,5.0,0,1,4.0,5.0,0.0,1.0,9,9,4.0,2.0,6.0,5.0
193,E0,Man United,Wigan,3.0,1.0,H,1.18,6.0,15.0,20,20,11.0,5.0,3.0,6.0,1,0,12.0,4.0,1.0,0.0,10,10,12.0,6.0,13.0,4.0
194,SP1,La Coruna,Ath Madrid,1.0,0.0,H,2.37,3.2,2.9,7,7,5.0,9.0,3.0,5.0,2,4,8.0,10.0,1.0,1.0,4,4,11.666666666666666,10.0,15.0,10.0
195,E0,Blackburn,Arsenal,0.0,2.0,A,4.2,3.4,1.83,22,23,10.0,14.0,8.0,6.0,3,1,12.0,10.0,1.0,1.0,12,12,7.0,5.0,10.0,11.0
196,I1,Parma,Bari,2.0,0.0,H,2.1,3.2,3.6,10,10,5.0,4.0,7.0,2.0,0,4,7.0,8.0,0.0,1.0,5,5,5.0,5.0,11.25,6.25
197,F1,Nantes,Auxerre,3.0,2.0,H,2.6,2.75,2.75,35,35,3.0,4.0,4.0,5.0,1,3,6.0,6.0,1.0,1.0,18,18,6.0,3.0,6.0,9.0
198,E0,Liverpool,Bolton,3.0,1.0,H,1.4,4.5,8.5,3,3,7.5,15.0,2.5,7.5,2,0,10.0,7.5,1.0,0.0,2,2,5.0,20.0,5.0,0.0
199,I1,Milan,Empoli,3.0,0.0,H,1.2,5.5,17.0,28,28,12.0,4.0,1.0,8.0,8,1,13.0,4.0,1.0,1.0,14,15,12.0,5.0,13.0,5.0
200,F1,Rennes,Bordeaux,1.0,1.0,D,2.38,3.3,3.1,9,9,6.0,6.0,8.0,4.0,1,0,9.0,7.0,1.0,0.0,5,5,10.0,8.75,15.0,8.75
201,D1,Hannover,Dortmund,4.0,4.0,D,2.5,3.25,2.8,24,24,8.0,4.0,14.0,7.0,0,0,4.0,3.0,0.0,0.0,13,12,9.0,4.0,11.0,9.0
202,SP1,Malaga,Ath Madrid,0.0,1.0,A,7.5,3.6,1.57,23,23,1.0,8.0,4.0,1.0,0,5,2.0,13.0,0.0,1.0,11,12,3.0,8.0,5.0,13.0
203,I1,Palermo,Sassuolo,0.0,1.0,A,3.0,3.2,2.5,1,1,0.0,1.0,1.0,0.0,0,0,0.0,3.0,,,1,1,0.0,1.0,0.0,0.0
204,F1,Troyes,Marseille,1.0,1.0,D,5.0,4.2,1.65,38,38,5.0,4.0,11.0,3.0,0,3,3.0,8.0,0.0,1.0,19,19,4.0,5.0,3.0,4.0
205,E0,Cardiff,West Ham,0.0,2.0,A,2.0,3.5,4.1,21,21,4.0,6.0,10.0,11.0,0,0,4.0,2.0,0.0,0.0,11,11,5.0,4.0,5.0,5.0
206,N1,Vitesse,Ajax,0.0,2.0,A,2.87,3.2,2.2,15,15,13.0,6.0,7.0,3.0,0,1,10.0,7.0,0.0,1.0,7,8,14.0,4.0,12.0,11.0
207,I1,Genoa,Roma,2.0,4.0,A,3.3,3.6,2.05,8,8,4.0,9.0,5.0,8.0,4,1,6.0,7.0,1.0,1.0,5,4,6.25,11.666666666666666,6.25,3.3333333333333335
208,F1,Rennes,Paris SG,2.0,0.0,H,2.4,3.0,3.2,28,28,5.0,2.0,6.0,6.0,2,0,5.0,3.0,1.0,0.0,14,14,8.0,2.0,7.0,7.0
209,N1,Roda,PSV Eindhoven,1.0,3.0,A,5.0,3.5,1.73,32,32,7.0,8.0,3.0,7.0,3,2,10.0,9.0,1.0,1.0,16,16,7.0,3.0,10.0,12.0
210,E0,QPR,Man City,0.0,0.0,D,7.5,4.5,1.5,24,24,3.0,11.0,6.0,4.0,3,4,5.0,12.0,1.0,1.0,12,12,4.0,11.0,5.0,10.0
211,N1,Go Ahead Eagles,Groningen,2.0,3.0,A,3.3,3.5,2.1,32,32,4.0,11.0,18.0,6.0,0,1,3.0,8.0,0.0,1.0,16,16,7.0,6.0,3.0,6.0
212,N1,Volendam,Sparta,3.0,0.0,H,2.2,3.4,2.9,31,31,4.0,4.0,3.0,9.0,0,1,8.0,6.0,0.0,1.0,16,16,7.0,5.0,8.0,4.0
213,N1,Utrecht,Nijmegen,1.0,1.0,D,1.53,3.8,6.5,11,11,9.0,3.0,8.0,5.0,2,1,9.0,5.0,1.0,1.0,6,5,8.0,3.75,6.0,6.25
214,SP1,Sociedad,Granada,1.0,1.0,D,1.44,4.5,6.5,36,36,6.0,2.0,8.0,13.0,3,0,8.0,3.0,1.0,0.0,18,18,6.0,4.0,9.0,12.0
215,E0,Bournemouth,Tottenham,1.0,5.0,A,3.4,3.5,2.25,10,10,6.0,8.0,11.0,3.0,0,8,4.0,11.0,0.0,1.0,5,5,5.0,5.0,6.25,10.0
216,SP1,Villarreal,Ath Madrid,1.0,1.0,D,2.25,3.1,3.2,28,28,9.0,12.0,5.0,3.0,4,1,8.0,12.0,1.0,1.0,14,15,10.0,9.0,11.0,12.0
217,N1,Roda,Twente,0.0,3.0,A,3.0,3.2,2.38,27,27,6.0,5.0,10.0,6.0,1,0,7.0,8.0,1.0,0.0,14,14,8.0,5.0,9.0,9.0
218,SP1,Real Madrid,Villarreal,1.0,1.0,D,1.2,7.0,13.0,25,25,10.0,6.0,6.0,5.0,2,1,12.0,9.0,1.0,1.0,12,13,14.0,6.0,15.0,15.0
219,N1,Heracles,Heerenveen,2.0,0.0,H,2.05,3.6,3.3,8,8,12.0,3.0,5.0,7.0,0,1,12.0,3.0,0.0,1.0,4,4,11.666666666666666,3.3333333333333335,15.0,8.333333333333334
220,N1,Willem II,Den Haag,1.0,0.0,H,1.8,3.4,3.75,6,6,4.0,5.0,6.0,8.0,1,2,4.0,5.0,1.0,1.0,3,3,2.5,7.5,0.0,7.5
221,I1,Livorno,Parma,1.0,1.0,D,2.35,2.9,3.4,28,28,2.0,7.0,7.0,10.0,0,0,3.0,5.0,0.0,0.0,14,14,5.0,7.0,7.0,7.0
222,F1,Paris SG,Monaco,1.0,1.0,D,1.67,4.0,5.0,22,22,11.0,15.0,4.0,5.0,3,3,10.0,12.0,1.0,1.0,11,11,15.0,13.0,13.0,12.0
223,E0,Bournemouth,Liverpool,4.0,3.0,H,5.0,4.0,1.75,14,14,3.0,14.0,7.0,4.0,0,11,4.0,13.0,0.0,1.0,7,8,9.0,9.0,10.0,11.0
224,F1,Guingamp,Paris SG,0.0,3.0,A,15.0,6.0,1.22,2,2,15.0,10.0,5.0,0.0,1,1,15.0,15.0,1.0,1.0,1,1,0.0,3.0,0.0,3.0
225,E0,Hull,Arsenal,1.0,4.0,A,6.0,4.2,1.6,5,5,6.25,10.0,3.75,7.5,1,3,8.75,8.75,1.0,1.0,3,3,5.0,7.5,7.5,7.5
226,SP1,Ath Bilbao,Getafe,2.0,2.0,D,2.1,3.3,3.5,27,27,7.0,6.0,3.0,6.0,4,2,8.0,5.0,1.0,1.0,13,14,12.0,2.0,15.0,8.0
227,E0,Watford,Leicester,0.0,1.0,A,3.0,3.4,2.55,29,29,2.0,9.0,3.0,5.0,0,2,5.0,10.0,0.0,1.0,15,15,4.0,6.0,5.0,11.0
228,D1,Stuttgart,Leverkusen,2.0,2.0,D,2.4,3.5,2.75,7,7,5.0,8.0,11.0,5.0,1,3,5.0,10.0,1.0,1.0,4,4,0.0,6.666666666666667,1.6666666666666667,11.666666666666666
229,F1,Paris SG,Marseille,1.0,3.0,A,2.25,3.1,3.4,28,28,11.0,3.0,3.0,0.0,7,5,13.0,11.0,1.0,1.0,14,14,12.0,4.0,13.0,10.0
230,I1,Livorno,Milan,1.0,0.0,H,5.5,3.4,1.57,20,20,8.0,14.0,8.0,3.0,1,16,7.0,11.0,1.0,1.0,11,10,7.0,3.0,9.0,13.0
231,E0,Sunderland,Stoke,1.0,3.0,A,3.1,3.3,2.5,21,21,5.0,7.0,10.0,10.0,1,1,4.0,5.0,1.0,1.0,11,11,8.0,6.0,10.0,8.0
232,N1,NAC Breda,Willem II,0.0,0.0,D,3.0,3.5,2.25,19,19,3.0,7.0,12.0,9.0,0,1,3.0,6.0,0.0,1.0,10,10,2.0,11.0,1.0,5.0
233,I1,Palermo,Udinese,2.0,3.0,A,2.2,3.6,3.0,36,36,6.0,11.0,4.0,2.0,0,6,8.0,15.0,0.0,1.0,18,18,5.0,6.0,8.0,9.0
234,F1,Strasbourg,St Etienne,0.0,1.0,A,2.5,2.87,2.75,13,13,3.0,6.0,8.0,6.0,0,3,2.0,7.0,0.0,1.0,7,6,4.0,3.0,2.0,8.0
235,SP1,Real Madrid,Espanol,4.0,0.0,H,1.4,4.0,9.0,22,22,13.0,8.0,4.0,11.0,5,1,15.0,5.0,1.0,1.0,12,12,13.0,3.0,12.0,13.0
236,I1,Bologna,Inter,1.0,1.0,D,5.75,4.0,1.6,5,5,3.75,12.5,7.5,1.25,0,4,5.0,15.0,0.0,1.0,3,3,2.5,12.5,2.5,15.0
237,D1,Hertha,Hamburg,2.0,1.0,H,1.9,3.39,4.33,10,10,5.0,2.0,7.0,10.0,1,0,5.0,1.0,1.0,0.0,6,5,7.0,6.25,8.0,5.0
238,D1,Dortmund,Ein Frankfurt,4.0,0.0,H,1.65,3.75,5.5,13,13,7.0,10.0,7.0,8.0,0,2,6.0,10.0,0.0,1.0,7,7,9.0,8.0,7.0,5.0
239,I1,Livorno,Chievo,0.0,2.0,A,1.9,3.1,4.33,14,14,8.0,5.0,5.0,7.0,2,2,8.0,5.0,1.0,1.0,7,7,4.0,5.0,9.0,2.0
240,D1,Hertha,Wolfsburg,1.0,2.0,A,2.38,3.4,2.88,21,21,9.0,10.0,7.0,8.0,1,1,9.0,7.0,1.0,1.0,11,11,4.0,9.0,4.0,10.0
241,E0,Burnley,Watford,2.0,0.0,H,2.9,3.2,2.7,6,6,3.0,10.0,8.0,9.0,0,2,4.0,7.0,0.0,1.0,4,3,5.0,12.5,6.666666666666667,0.0
242,D1,Augsburg,FC Koln,2.0,1.0,H,2.8,3.2,2.55,29,29,3.0,10.0,15.0,9.0,0,0,1.0,7.0,0.0,0.0,15,15,9.0,11.0,5.0,7.0
243,I1,Juventus,Fiorentina,2.0,1.0,H,1.5,4.2,7.0,1,1,2.0,1.0,1.0,2.0,0,0,3.0,0.0,,,1,1,2.0,1.0,3.0,3.0
244,E0,Bolton,Portsmouth,2.0,2.0,D,1.53,4.0,6.5,36,36,2.0,1.0,9.0,9.0,1,0,3.0,2.0,1.0,0.0,18,18,5.0,3.0,7.0,4.0
245,E0,Sunderland,Aston Villa,0.0,2.0,A,2.88,3.3,2.5,17,17,2.0,11.0,5.0,3.0,1,5,4.0,11.0,1.0,1.0,9,9,10.0,5.0,11.0,11.0
246,D1,Nurnberg,Freiburg,3.0,0.0,H,1.9,3.25,3.5,8,8,8.0,6.0,10.0,9.0,1,0,3.0,3.0,1.0,0.0,4,4,3.3333333333333335,6.666666666666667,3.3333333333333335,5.0
247,N1,Groningen,PSV Eindhoven,2.0,1.0,H,3.75,3.2,1.9,17,16,9.0,12.0,7.0,7.0,2,1,12.0,10.0,1.0,1.0,9,8,6.0,11.0,13.0,10.0
248,F1,Valenciennes,Evian Thonon Gaillard,0.0,1.0,A,2.0,3.3,3.8,11,11,3.0,4.0,10.0,11.0,2,0,2.0,2.0,1.0,0.0,6,5,5.0,3.75,4.0,6.25
249,SP1,Almeria,Barcelona,1.0,2.0,A,17.0,7.5,1.14,11,11,4.0,12.0,7.0,4.0,0,0,4.0,9.0,0.0,0.0,6,6,4.0,9.0,3.0,12.0
250,E0,Aston Villa,Burnley,0.0,1.0,A,2.1,3.6,3.75,38,38,8.0,1.0,11.0,3.0,0,2,9.0,4.0,0.0,1.0,19,19,9.0,1.0,10.0,4.0
251,D1,Dortmund,Nurnberg,0.0,0.0,D,2.25,3.2,3.1,26,26,5.0,8.0,12.0,7.0,0,1,3.0,7.0,0.0,1.0,14,13,7.0,5.0,6.0,13.0
252,D1,Wolfsburg,Dortmund,4.0,0.0,H,2.4,3.3,2.9,17,17,8.0,10.0,14.0,7.0,0,2,1.0,7.0,0.0,1.0,9,9,8.0,6.0,8.0,8.0
253,I1,Treviso,Inter,0.0,1.0,A,7.0,3.2,1.4,20,20,4.0,14.0,6.0,5.0,1,10,4.0,13.0,1.0,1.0,10,10,4.0,8.0,5.0,12.0
254,SP1,Sevilla,Ath Bilbao,1.0,1.0,D,1.95,3.5,3.75,16,16,12.0,7.0,10.0,6.0,3,3,9.0,10.0,1.0,1.0,8,8,12.0,5.0,12.0,11.0
255,SP1,Malaga,Sevilla,2.0,3.0,A,3.3,3.75,2.1,38,38,5.0,10.0,7.0,6.0,0,2,4.0,10.0,0.0,1.0,19,19,7.0,9.0,6.0,10.0
256,N1,PSV Eindhoven,Feyenoord,3.0,0.0,H,1.44,4.5,6.5,6,6,15.0,6.0,6.0,3.0,0,1,9.0,10.0,0.0,1.0,3,4,25.0,5.0,15.0,11.666666666666666
257,SP1,Real Madrid,Sevilla,3.0,4.0,A,2.1,3.4,3.4,14,14,7.0,5.0,8.0,6.0,0,0,7.0,7.0,0.0,0.0,7,7,17.0,6.0,13.0,10.0
258,E0,Southampton,Fulham,3.0,3.0,D,2.37,3.2,2.62,22,22,4.0,7.0,10.0,9.0,0,1,2.0,4.0,0.0,1.0,11,11,8.0,6.0,7.0,4.0
259,E0,Aston Villa,Swansea,2.0,0.0,H,2.38,3.25,3.1,4,4,3.3333333333333335,16.666666666666668,8.333333333333334,3.3333333333333335,1,3,1.6666666666666667,11.666666666666666,1.0,1.0,2,2,5.0,25.0,0.0,15.0
260,N1,NAC Breda,VVV Venlo,3.0,1.0,H,1.5,4.33,6.0,11,11,9.0,5.0,8.0,13.0,0,1,9.0,3.0,0.0,1.0,6,5,6.0,1.25,7.0,3.75
261,I1,Roma,Parma,1.0,0.0,H,1.57,3.75,6.0,24,23,8.0,6.0,7.0,3.0,0,5,5.0,9.0,0.0,1.0,12,12,13.0,3.0,11.0,7.0
262,I1,Frosinone,Verona,3.0,2.0,H,2.6,3.2,2.8,14,14,5.0,1.0,12.0,10.0,0,0,4.0,1.0,0.0,0.0,7,7,8.0,3.0,10.0,2.0
263,N1,VVV Venlo,Groningen,2.0,2.0,D,2.5,3.2,2.63,4,4,11.666666666666666,3.3333333333333335,11.666666666666666,8.333333333333334,3,0,5.0,1.6666666666666667,1.0,0.0,2,2,10.0,5.0,5.0,0.0
264,F1,Monaco,Lyon,1.0,1.0,D,3.5,3.1,2.2,17,18,2.0,7.0,9.0,7.0,1,1,4.0,5.0,1.0,1.0,9,9,4.0,8.0,7.0,5.0
265,E0,Stoke,Middlesbrough,2.0,0.0,H,1.95,3.4,4.5,27,27,3.0,2.0,7.0,6.0,0,0,5.0,2.0,0.0,0.0,14,14,7.0,1.0,9.0,6.0
266,SP1,Betis,Malaga,1.0,2.0,A,2.0,3.4,3.7,18,18,3.0,8.0,8.0,5.0,0,3,1.0,10.0,0.0,1.0,9,9,7.0,7.0,7.0,10.0
267,SP1,Osasuna,La Coruna,3.0,1.0,H,1.73,3.6,4.75,36,36,6.0,1.0,7.0,6.0,0,0,5.0,2.0,0.0,0.0,18,18,6.0,2.0,8.0,5.0
268,F1,Auxerre,Caen,1.0,1.0,D,2.0,3.2,4.0,6,6,8.0,6.0,7.0,7.0,4,0,6.0,6.0,1.0,0.0,3,3,15.0,10.0,10.0,7.5
269,SP1,Ath Bilbao,Villarreal,1.0,4.0,A,3.25,3.3,2.2,9,9,3.0,9.0,10.0,5.0,0,8,1.0,11.0,0.0,1.0,5,5,3.75,5.0,3.75,12.5
270,I1,Ascoli,Reggina,1.0,1.0,D,2.3,3.0,3.25,15,15,3.0,6.0,7.0,5.0,0,3,2.0,10.0,0.0,1.0,8,7,7.0,1.0,8.0,9.0
271,F1,Le Mans,Valenciennes,2.0,0.0,H,2.05,3.1,4.0,8,8,6.0,8.0,10.0,3.0,0,5,4.0,11.0,0.0,1.0,4,4,3.3333333333333335,6.666666666666667,6.666666666666667,15.0
272,I1,Lazio,Udinese,0.0,1.0,A,2.25,3.0,3.5,9,9,7.0,7.0,9.0,5.0,1,3,7.0,8.0,1.0,1.0,5,5,7.5,5.0,6.25,8.75
273,F1,Strasbourg,Guingamp,0.0,2.0,A,2.5,3.25,2.87,20,20,7.0,7.0,5.0,1.0,0,5,10.0,11.0,0.0,1.0,10,10,8.0,2.0,11.0,9.0
