,B365H,B365D,B365A,H,D,A,HomeTeamAtHomeTeamPoints,AwayTeamFromHomeTeamPoints,ScoredAtHomeTeam5,ScoredAwayTeam5,HomeTeamPoints,AwayTeamPoints,HomeTeamUnBeatenStreak,AwayTeamUnBeatenStreak,HomeTeamGoalsScoredLast5,AwayTeamGoalsScoredLast5,HomeTeamGoalsConcededLast5,AwayTeamGoalsConcededLast5,HomeTeamLostLast,AwayTeamLostLast
777,1.66,3.4,5.5,1,0,0,8.75,5.0,10.0,3.75,11.0,7.0,5,2,11.0,3.0,5.0,3.0,1.0,1.0
778,1.61,3.4,4.75,1,0,0,9.0,1.0,10.0,7.0,6.0,4.0,0,1,8.0,4.0,8.0,9.0,0.0,1.0
779,1.61,3.75,5.5,1,0,0,7.0,13.0,9.0,3.0,9.0,6.0,0,3,10.0,7.0,8.0,7.0,0.0,1.0
780,1.65,3.6,5.5,0,0,1,13.0,12.0,9.0,6.0,5.0,11.0,0,5,6.0,9.0,5.0,4.0,0.0,1.0
781,1.8,3.3,4.5,0,1,0,6.0,2.0,4.0,2.0,2.0,2.0,1,1,2.0,1.0,6.0,7.0,1.0,1.0
782,1.73,3.4,5.5,1,0,0,9.0,6.0,8.0,3.0,10.0,3.0,2,0,10.0,6.0,5.0,11.0,1.0,0.0
783,1.62,4.33,4.75,1,0,0,10.0,8.333333333333334,10.0,8.333333333333334,9.0,7.0,8,2,8.0,8.0,5.0,9.0,1.0,1.0
784,1.61,3.4,5.0,1,0,0,13.0,5.0,7.0,7.0,10.0,1.0,3,1,11.0,4.0,5.0,12.0,1.0,1.0
785,1.57,4.5,5.5,0,0,1,15.0,12.0,22.0,9.0,13.0,12.0,23,4,19.0,16.0,4.0,4.0,1.0,1.0
786,1.66,3.6,5.5,1,0,0,9.0,4.0,5.0,10.0,13.0,9.0,5,3,9.0,9.0,4.0,9.0,1.0,1.0
787,1.65,3.6,5.0,1,0,0,11.0,15.0,13.0,11.0,10.0,10.0,4,1,11.0,11.0,8.0,9.0,1.0,1.0
788,1.75,3.6,4.75,1,0,0,4.0,6.0,6.0,6.0,4.0,2.0,0,1,7.0,7.0,13.0,13.0,0.0,1.0
789,1.75,3.6,5.0,0,0,1,12.0,5.0,8.0,6.0,12.0,5.0,0,1,11.0,6.0,4.0,7.0,0.0,1.0
790,1.95,3.5,4.5,0,1,0,5.0,8.0,7.0,3.0,1.0,5.0,0,2,5.0,4.0,10.0,5.0,0.0,1.0
791,1.8,3.5,4.5,1,0,0,10.0,10.0,9.0,5.0,9.0,6.0,5,4,8.0,4.0,2.0,4.0,1.0,1.0
792,1.53,3.75,5.0,1,0,0,12.0,4.0,12.0,5.0,7.0,2.0,2,1,8.0,6.0,9.0,13.0,1.0,1.0
793,1.8,3.5,4.5,1,0,0,6.0,11.0,4.0,4.0,6.0,6.0,1,3,4.0,5.0,4.0,7.0,1.0,1.0
794,1.61,3.5,4.5,1,0,0,6.0,9.0,10.0,1.0,4.0,4.0,2,0,9.0,4.0,11.0,14.0,1.0,0.0
795,1.9,3.1,4.5,0,0,1,10.0,2.0,5.0,6.0,6.0,6.0,0,2,3.0,6.0,4.0,7.0,0.0,1.0
796,1.73,3.6,5.0,0,0,1,8.0,4.0,8.0,3.0,3.0,1.0,0,0,6.0,3.0,12.0,11.0,0.0,0.0
797,1.57,3.5,5.0,1,0,0,10.0,7.0,7.0,2.0,12.0,5.0,3,0,6.0,5.0,4.0,4.0,1.0,0.0
798,1.72,3.4,5.0,1,0,0,13.0,10.0,8.0,2.0,7.0,5.0,0,0,7.0,3.0,9.0,5.0,0.0,0.0
799,1.83,3.75,4.75,0,1,0,12.0,8.0,7.0,5.0,6.0,4.0,1,1,7.0,4.0,11.0,7.0,1.0,1.0
800,1.62,3.75,5.5,1,0,0,7.0,9.0,4.0,4.0,4.0,6.0,0,0,3.0,5.0,6.0,9.0,0.0,0.0
801,1.83,3.5,4.5,1,0,0,10.0,10.0,5.0,4.0,11.0,10.0,7,3,5.0,6.0,1.0,4.0,1.0,1.0
802,1.85,3.39,4.75,0,1,0,13.0,5.0,11.0,3.0,8.0,4.0,3,0,7.0,3.0,8.0,7.0,1.0,0.0
803,1.61,3.2,5.5,0,1,0,8.0,9.0,5.0,3.0,9.0,5.0,7,0,9.0,5.0,7.0,7.0,1.0,0.0
804,1.83,3.75,4.75,0,0,1,8.0,7.0,7.0,3.0,5.0,3.0,2,1,6.0,3.0,8.0,6.0,1.0,1.0
805,1.53,3.5,5.5,1,0,0,13.0,6.0,9.0,5.0,11.0,5.0,10,1,8.0,3.0,3.0,5.0,1.0,1.0
806,1.7,3.4,4.5,1,0,0,12.0,11.0,7.0,3.0,7.0,9.0,0,6,5.0,4.0,7.0,0.0,0.0,1.0
807,1.75,3.5,4.75,1,0,0,12.0,9.0,8.0,6.0,12.0,6.0,3,0,10.0,7.0,8.0,9.0,1.0,0.0
808,1.85,3.5,4.5,1,0,0,7.0,6.0,6.0,4.0,5.0,1.0,2,0,6.0,5.0,10.0,9.0,1.0,0.0
809,1.57,3.4,5.5,1,0,0,9.0,9.0,8.0,3.0,7.0,9.0,1,1,10.0,8.0,10.0,8.0,1.0,1.0
810,1.73,3.4,4.5,0,1,0,6.25,3.75,7.5,8.75,6.0,7.0,2,1,5.0,5.0,6.0,6.0,1.0,1.0
811,1.7,3.6,5.0,0,0,1,10.0,6.0,8.0,7.0,5.0,4.0,1,0,3.0,8.0,5.0,9.0,1.0,0.0
812,1.75,3.5,4.5,1,0,0,6.0,9.0,4.0,6.0,4.0,0.0,0,0,6.0,3.0,11.0,15.0,0.0,0.0
813,1.85,3.1,4.5,1,0,0,8.0,10.0,4.0,3.0,6.0,7.0,2,1,4.0,7.0,4.0,7.0,1.0,1.0
814,1.8,3.2,4.75,1,0,0,13.0,6.0,10.0,3.0,7.0,8.0,0,3,4.0,6.0,2.0,4.0,0.0,1.0
815,1.75,3.8,4.75,0,1,0,13.0,8.0,14.0,7.0,13.0,8.0,5,1,12.0,7.0,5.0,4.0,1.0,1.0
816,1.7,3.6,5.5,1,0,0,5.0,4.0,5.0,6.0,8.0,9.0,0,0,5.0,8.0,5.0,4.0,0.0,0.0
817,1.67,4.0,5.0,0,1,0,12.0,10.0,12.0,10.0,6.0,11.0,0,6,6.0,12.0,7.0,5.0,0.0,1.0
818,1.85,3.3,4.5,1,0,0,10.0,7.0,6.0,4.0,8.0,5.0,4,3,3.0,3.0,3.0,5.0,1.0,1.0
819,1.73,3.5,5.0,1,0,0,12.0,13.0,11.0,6.0,10.0,13.0,4,7,8.0,8.0,5.0,1.0,1.0,1.0
820,1.61,3.75,5.5,1,0,0,7.5,6.25,2.5,0.0,4.0,4.0,1,1,6.0,2.0,8.0,7.0,1.0,1.0
821,1.73,3.6,5.0,1,0,0,10.0,7.0,10.0,4.0,6.0,4.0,2,0,6.0,2.0,5.0,6.0,1.0,0.0
822,1.65,3.75,5.25,1,0,0,6.0,10.0,6.0,7.0,7.0,10.0,1,3,4.0,5.0,4.0,3.0,1.0,1.0
823,1.8,3.4,5.0,1,0,0,6.0,7.0,4.0,3.0,4.0,4.0,1,1,2.0,2.0,4.0,6.0,1.0,1.0
824,1.75,3.6,4.6,0,1,0,13.0,6.0,10.0,6.0,8.0,7.0,2,1,6.0,4.0,4.0,6.0,1.0,1.0
825,1.85,3.2,4.75,0,1,0,5.0,3.0,4.0,5.0,3.0,9.0,3,5,4.0,6.0,8.0,4.0,1.0,1.0
826,1.72,3.4,5.0,0,1,0,7.0,2.0,8.0,9.0,9.0,2.0,0,2,9.0,5.0,9.0,12.0,0.0,1.0
827,1.75,3.5,4.75,0,0,1,3.0,7.0,7.0,3.0,2.0,3.0,0,0,5.0,5.0,9.0,13.0,0.0,0.0
828,1.73,3.5,5.0,1,0,0,8.0,8.0,7.0,8.0,5.0,5.0,3,0,12.0,6.0,11.0,5.0,1.0,0.0
829,1.83,3.25,4.75,1,0,0,6.0,6.0,3.0,4.0,0.0,1.0,0,0,1.0,3.0,11.0,15.0,0.0,0.0
830,1.72,3.3,5.0,0,0,1,9.0,8.0,8.0,1.0,6.0,3.0,0,2,4.0,1.0,5.0,5.0,0.0,1.0
831,1.75,3.5,5.25,1,0,0,7.0,1.0,3.0,3.0,3.0,2.0,0,0,3.0,2.0,7.0,5.0,0.0,0.0
832,1.9,3.29,4.5,0,0,1,9.0,6.0,5.0,3.0,7.0,3.0,1,0,4.0,1.0,4.0,8.0,1.0,0.0
833,1.75,3.5,4.75,1,0,0,9.0,6.0,9.0,3.0,10.0,2.0,3,0,9.0,7.0,6.0,13.0,1.0,0.0
834,1.62,4.0,5.5,1,0,0,10.0,10.0,7.0,6.0,12.0,6.0,0,0,8.0,8.0,2.0,8.0,0.0,0.0
835,1.61,3.2,5.5,1,0,0,9.0,11.0,7.0,1.0,12.0,9.0,1,1,8.0,6.0,4.0,4.0,1.0,1.0
836,1.8,3.25,5.0,1,0,0,7.0,13.0,7.0,4.0,8.0,5.0,1,1,7.0,1.0,6.0,5.0,1.0,1.0
837,1.7,3.6,5.5,1,0,0,7.5,7.5,7.5,0.0,10.0,4.0,0,0,8.0,3.0,9.0,8.0,0.0,0.0
838,1.53,3.6,5.5,1,0,0,12.0,9.0,8.0,6.0,9.0,5.0,5,1,6.0,10.0,4.0,12.0,1.0,1.0
839,1.75,3.6,4.6,1,0,0,10.0,12.0,10.0,3.0,9.0,9.0,0,2,12.0,9.0,6.0,5.0,0.0,1.0
840,1.8,3.25,5.0,1,0,0,12.0,10.0,9.0,3.0,6.0,4.0,0,1,5.0,7.0,10.0,11.0,0.0,1.0
841,1.61,3.4,5.0,0,1,0,7.0,1.0,5.0,2.0,6.0,1.0,0,0,6.0,3.0,8.0,9.0,0.0,0.0
842,2.0,2.9,4.5,1,0,0,7.0,8.0,7.0,2.0,10.0,5.0,0,1,6.0,4.0,5.0,6.0,0.0,1.0
843,1.75,3.75,4.75,1,0,0,15.0,5.0,11.0,7.0,8.0,2.0,4,0,6.0,5.0,4.0,9.0,1.0,0.0
844,1.73,3.75,4.5,1,0,0,13.0,7.0,13.0,8.0,11.0,0.0,5,0,6.0,4.0,3.0,13.0,1.0,0.0
845,1.73,3.75,4.75,1,0,0,12.0,5.0,10.0,6.25,7.0,4.0,0,0,7.0,9.0,7.0,12.0,0.0,0.0
846,1.73,3.5,5.0,0,1,0,4.0,6.0,6.0,3.0,12.0,7.0,3,0,13.0,6.0,9.0,5.0,1.0,0.0
847,1.72,3.0,5.0,0,1,0,11.0,8.0,7.0,3.0,9.0,11.0,6,8,7.0,6.0,3.0,1.0,1.0,1.0
848,1.67,4.0,5.0,1,0,0,3.0,6.25,4.0,7.5,7.0,7.0,0,0,10.0,8.0,10.0,7.0,0.0,0.0
849,1.8,3.4,4.75,1,0,0,8.75,12.5,6.25,12.5,7.0,12.0,1,3,5.0,9.0,2.0,7.0,1.0,1.0
850,1.85,3.4,4.75,1,0,0,10.0,5.0,6.0,4.0,4.0,8.0,0,0,5.0,5.0,10.0,4.0,0.0,0.0
851,1.61,3.3,5.25,1,0,0,3.0,12.0,6.0,2.0,4.0,6.0,0,0,6.0,5.0,9.0,10.0,0.0,0.0
852,1.75,3.0,4.75,0,1,0,9.0,9.0,6.0,3.0,7.0,6.0,3,1,3.0,6.0,6.0,7.0,1.0,1.0
853,1.67,3.6,5.25,1,0,0,10.0,6.0,7.0,7.0,7.0,6.0,0,1,7.0,5.0,4.0,6.0,0.0,1.0
854,1.61,4.0,5.5,1,0,0,6.0,10.0,3.0,3.0,7.0,6.0,0,0,6.0,5.0,6.0,8.0,0.0,0.0
855,1.8,3.5,4.5,1,0,0,6.0,6.0,7.0,3.0,4.0,4.0,0,0,3.0,5.0,6.0,7.0,0.0,0.0
856,1.57,3.8,5.5,0,1,0,9.0,9.0,11.0,4.0,4.0,4.0,0,1,4.0,3.0,5.0,4.0,0.0,1.0
857,1.5,4.5,5.5,1,0,0,12.0,12.0,13.0,11.0,6.0,11.0,0,8,10.0,9.0,15.0,5.0,0.0,1.0
858,1.8,3.5,4.5,0,0,1,11.0,9.0,11.0,3.0,7.0,7.0,5,2,7.0,4.0,5.0,4.0,1.0,1.0
859,1.8,3.5,4.5,0,1,0,5.0,10.0,4.0,7.0,8.0,10.0,0,2,6.0,8.0,4.0,5.0,0.0,1.0
860,1.75,3.75,4.75,1,0,0,8.75,12.5,6.25,3.75,12.0,10.0,0,3,6.0,8.0,4.0,4.0,0.0,1.0
861,1.67,3.8,5.25,1,0,0,9.0,15.0,7.0,9.0,7.0,9.0,6,2,7.0,7.0,6.0,5.0,1.0,1.0
862,1.7,3.8,5.0,1,0,0,4.0,6.0,5.0,1.0,5.0,4.0,1,0,4.0,6.0,5.0,9.0,1.0,0.0
863,1.75,3.6,5.0,1,0,0,11.0,3.0,9.0,4.0,6.0,4.0,0,0,5.0,4.0,8.0,8.0,0.0,0.0
864,1.83,3.6,4.5,0,1,0,12.0,5.0,10.0,5.0,9.0,7.0,0,2,7.0,5.0,6.0,6.0,0.0,1.0
865,1.8,3.75,5.0,0,0,1,7.0,9.0,7.0,0.0,4.0,3.0,0,0,7.0,4.0,8.0,12.0,0.0,0.0
866,1.85,3.3,4.5,0,1,0,8.0,6.0,10.0,4.0,7.0,6.0,2,1,11.0,7.0,9.0,7.0,1.0,1.0
867,1.57,4.0,5.5,1,0,0,11.0,9.0,8.0,7.0,5.0,7.0,0,0,6.0,4.0,9.0,7.0,0.0,0.0
868,1.72,3.0,4.75,1,0,0,11.0,8.0,6.0,1.0,5.0,6.0,0,1,2.0,5.0,3.0,6.0,0.0,1.0
869,1.67,4.2,5.25,1,0,0,15.0,12.0,13.0,6.0,8.0,11.0,1,9,7.0,10.0,4.0,4.0,1.0,1.0
870,1.73,3.75,5.0,1,0,0,4.0,8.0,10.0,2.0,7.0,3.0,0,1,10.0,5.0,7.0,8.0,0.0,1.0
871,1.73,3.75,5.0,1,0,0,6.0,5.0,8.0,3.0,8.0,5.0,1,1,8.0,3.0,6.0,3.0,1.0,1.0
872,1.75,4.0,5.0,0,1,0,7.0,4.0,5.0,6.0,6.0,1.0,0,0,7.0,2.0,9.0,18.0,0.0,0.0
873,1.61,3.6,5.5,0,1,0,11.0,3.0,13.0,5.0,12.0,7.0,0,0,12.0,3.0,2.0,3.0,0.0,0.0
874,1.62,3.75,5.5,1,0,0,8.0,7.0,6.0,4.0,8.0,4.0,3,1,5.0,7.0,6.0,11.0,1.0,1.0
875,1.73,3.5,5.0,1,0,0,10.0,8.0,7.0,8.0,10.0,5.0,2,3,7.0,6.0,3.0,7.0,1.0,1.0
876,1.75,3.75,4.5,0,1,0,12.0,10.0,12.0,7.0,12.0,8.0,2,4,12.0,6.0,4.0,8.0,1.0,1.0
877,1.73,4.0,5.0,1,0,0,8.0,3.0,10.0,7.0,10.0,3.0,3,3,11.0,2.0,7.0,5.0,1.0,1.0
878,1.67,3.75,5.5,1,0,0,10.0,5.0,7.5,7.5,10.0,8.0,2,2,8.0,4.0,4.0,4.0,1.0,1.0
879,1.73,3.5,5.0,1,0,0,9.0,3.0,5.0,8.0,8.0,4.0,3,0,9.0,5.0,7.0,8.0,1.0,0.0
880,1.53,3.4,5.5,0,0,1,15.0,11.0,15.0,4.0,10.0,4.0,0,0,10.0,3.0,4.0,7.0,0.0,0.0
881,1.83,3.4,4.5,1,0,0,10.0,7.0,8.0,2.0,5.0,5.0,3,1,6.0,6.0,5.0,9.0,1.0,1.0
882,1.73,3.5,5.0,0,1,0,12.0,8.0,13.0,8.0,9.0,6.0,0,1,8.0,7.0,3.0,6.0,0.0,1.0
883,1.7,3.8,4.75,1,0,0,11.0,2.0,8.0,4.0,7.0,4.0,1,1,3.0,5.0,6.0,13.0,1.0,1.0
884,1.91,3.1,4.5,0,0,1,12.0,8.0,8.0,6.0,6.0,6.0,0,0,6.0,4.0,7.0,6.0,0.0,0.0
885,1.57,4.33,5.0,1,0,0,12.0,13.0,12.0,10.0,12.0,5.0,4,1,15.0,12.0,7.0,12.0,1.0,1.0
886,1.8,3.5,4.5,0,0,1,2.0,8.0,4.0,3.0,2.0,8.0,1,3,3.0,5.0,12.0,6.0,1.0,1.0
887,1.57,3.4,5.5,1,0,0,7.0,5.0,4.0,7.0,6.0,4.0,0,0,4.0,7.0,5.0,8.0,0.0,0.0
888,1.7,3.75,4.75,0,1,0,8.0,4.0,9.0,8.0,7.0,5.0,0,1,5.0,4.0,10.0,9.0,0.0,1.0
889,1.8,3.6,4.5,0,1,0,10.0,6.0,6.0,2.0,7.0,2.0,0,1,4.0,2.0,5.0,6.0,0.0,1.0
890,1.9,3.1,4.5,1,0,0,4.0,8.0,4.0,3.0,3.0,6.0,0,4,4.0,8.0,10.0,10.0,0.0,1.0
891,1.67,3.75,5.0,1,0,0,12.0,3.0,7.0,3.0,9.0,5.0,0,1,3.0,3.0,4.0,7.0,0.0,1.0
892,1.8,3.5,4.75,0,1,0,10.0,4.0,7.0,4.0,9.0,4.0,0,0,6.0,3.0,7.0,4.0,0.0,0.0
893,1.9,3.0,4.5,0,0,1,11.0,6.0,6.0,4.0,6.0,3.0,2,2,6.0,3.0,6.0,8.0,1.0,1.0
894,1.7,3.8,5.0,1,0,0,1.0,6.0,5.0,4.0,7.0,4.0,0,1,6.0,6.0,8.0,7.0,0.0,1.0
895,1.73,3.8,5.5,1,0,0,15.0,7.0,14.0,9.0,10.0,9.0,2,2,8.0,13.0,4.0,8.0,1.0,1.0
896,1.8,3.5,4.5,0,1,0,10.0,4.0,9.0,4.0,5.0,7.0,0,2,5.0,7.0,7.0,7.0,0.0,1.0
897,1.73,3.5,5.0,1,0,0,10.0,0.0,12.0,5.0,9.0,1.0,0,0,10.0,4.0,12.0,13.0,0.0,0.0
898,1.73,3.75,4.5,1,0,0,6.0,9.0,4.0,7.0,8.0,8.0,0,3,8.0,12.0,3.0,10.0,0.0,1.0
899,1.62,3.8,5.5,1,0,0,12.0,7.0,15.0,1.0,9.0,1.0,0,0,11.0,2.0,5.0,14.0,0.0,0.0
900,1.62,4.0,5.0,0,0,1,15.0,11.0,19.0,14.0,15.0,13.0,11,18,14.0,17.0,2.0,4.0,1.0,1.0
901,1.8,3.4,5.0,1,0,0,11.0,7.0,4.0,1.0,5.0,10.0,1,3,2.0,7.0,7.0,6.0,1.0,1.0
902,1.8,3.2,5.0,0,1,0,8.0,6.0,9.0,4.0,6.0,5.0,2,2,6.0,3.0,9.0,4.0,1.0,1.0
903,1.7,3.79,4.75,0,0,1,9.0,4.0,12.0,6.0,8.0,1.0,3,0,6.0,2.0,5.0,11.0,1.0,0.0
904,1.57,4.0,5.5,1,0,0,8.0,9.0,12.0,10.0,7.0,10.0,3,1,8.0,16.0,6.0,7.0,1.0,1.0
905,1.85,3.39,4.75,1,0,0,7.0,5.0,5.0,7.0,5.0,6.0,3,1,3.0,6.0,4.0,9.0,1.0,1.0
906,1.65,3.75,5.25,1,0,0,8.0,4.0,8.0,9.0,9.0,5.0,0,1,12.0,6.0,9.0,10.0,0.0,1.0
907,1.83,2.87,4.5,1,0,0,10.0,9.0,7.0,3.0,4.0,7.0,2,2,6.0,4.0,8.0,5.0,1.0,1.0
908,1.66,3.5,5.5,0,1,0,7.0,5.0,10.0,4.0,5.0,5.0,1,1,8.0,2.0,10.0,6.0,1.0,1.0
909,1.67,4.0,4.75,1,0,0,4.0,7.0,3.0,2.0,7.0,4.0,3,0,7.0,5.0,10.0,9.0,1.0,0.0
910,1.75,3.6,4.5,0,0,1,10.0,3.0,9.0,7.0,12.0,5.0,4,0,10.0,5.0,2.0,5.0,1.0,0.0
911,1.91,3.25,4.5,1,0,0,5.0,11.0,4.0,5.0,7.0,3.0,1,0,6.0,6.0,8.0,12.0,1.0,0.0
912,1.66,3.4,5.5,1,0,0,10.0,1.0,10.0,2.0,4.0,4.0,0,0,6.0,2.0,8.0,8.0,0.0,0.0
913,1.83,3.0,5.0,1,0,0,4.0,6.0,4.0,3.0,4.0,7.0,0,0,3.0,5.0,6.0,7.0,0.0,0.0
914,1.66,3.2,5.0,0,1,0,13.0,4.0,8.0,3.0,7.0,6.0,0,0,6.0,2.0,6.0,6.0,0.0,0.0
915,1.9,3.1,4.5,0,0,1,9.0,9.0,4.0,8.0,8.0,7.0,1,1,5.0,5.0,4.0,5.0,1.0,1.0
916,1.67,3.4,5.0,0,1,0,9.0,3.0,8.0,6.0,12.0,3.0,0,2,6.0,1.0,3.0,6.0,0.0,1.0
917,1.8,3.7,4.5,1,0,0,7.0,2.0,8.0,5.0,8.0,4.0,4,0,10.0,3.0,6.0,8.0,1.0,0.0
918,1.8,3.2,5.0,0,1,0,13.0,15.0,10.0,1.25,13.0,10.0,7,4,11.0,6.0,4.0,4.0,1.0,1.0
919,1.7,3.4,5.5,0,0,1,10.0,12.0,6.0,4.0,7.0,9.0,2,1,6.0,6.0,5.0,5.0,1.0,1.0
920,1.73,3.6,4.75,1,0,0,11.0,3.0,10.0,4.0,6.0,2.0,4,0,8.0,3.0,7.0,7.0,1.0,0.0
921,1.75,3.6,4.5,1,0,0,7.0,8.0,9.0,3.0,2.0,5.0,0,0,5.0,6.0,12.0,8.0,0.0,0.0
922,1.9,3.29,4.5,1,0,0,6.0,4.0,5.0,4.0,3.0,4.0,0,0,5.0,6.0,12.0,10.0,0.0,0.0
923,1.83,3.4,4.5,0,0,1,12.5,9.0,10.0,3.0,9.0,7.0,9,2,7.0,5.0,4.0,5.0,1.0,1.0
924,1.72,3.75,5.5,1,0,0,9.0,7.0,11.0,2.0,10.0,4.0,4,0,9.0,2.0,5.0,7.0,1.0,0.0
925,1.57,3.4,5.5,0,1,0,13.0,7.0,9.0,8.0,10.0,9.0,4,0,11.0,7.0,7.0,9.0,1.0,0.0
926,1.73,3.5,5.0,1,0,0,10.0,5.0,8.0,7.0,11.0,6.0,8,2,9.0,6.0,3.0,5.0,1.0,1.0
927,1.64,4.0,5.25,1,0,0,9.0,13.0,14.0,3.0,7.0,12.0,1,1,11.0,6.0,7.0,6.0,1.0,1.0
928,1.5,3.75,5.5,1,0,0,13.0,9.0,16.0,5.0,10.0,5.0,0,1,13.0,2.0,7.0,4.0,0.0,1.0
929,1.62,3.75,5.5,0,1,0,12.0,2.0,9.0,2.0,9.0,4.0,0,1,9.0,2.0,10.0,6.0,0.0,1.0
930,1.73,4.0,5.0,0,0,1,4.0,13.0,8.0,7.0,9.0,10.0,1,3,10.0,6.0,4.0,3.0,1.0,1.0
931,1.67,3.5,4.75,0,0,1,12.0,10.0,7.0,4.0,6.0,2.0,1,1,5.0,2.0,7.0,8.0,1.0,1.0
932,1.62,3.75,5.5,1,0,0,9.0,7.0,11.0,11.0,11.0,10.0,7,1,14.0,12.0,5.0,8.0,1.0,1.0
933,1.57,4.33,5.5,0,1,0,12.5,7.5,15.0,2.5,8.0,7.0,2,3,12.0,10.0,8.0,6.0,1.0,1.0
934,1.61,3.1,5.5,1,0,0,6.0,7.0,6.0,2.0,2.0,5.0,0,0,3.0,4.0,9.0,6.0,0.0,0.0
935,1.75,3.79,4.5,0,0,1,6.0,9.0,9.0,8.0,10.0,15.0,4,6,10.0,8.0,5.0,1.0,1.0,1.0
936,1.66,3.4,4.5,1,0,0,6.25,6.25,2.5,1.25,7.0,1.0,2,0,3.0,1.0,4.0,10.0,1.0,0.0
937,1.66,3.6,5.25,1,0,0,9.0,7.0,6.0,10.0,12.0,4.0,0,1,10.0,10.0,4.0,12.0,0.0,1.0
938,1.72,3.0,5.0,1,0,0,10.0,7.0,7.0,2.0,3.0,7.0,0,6,1.0,4.0,7.0,3.0,0.0,1.0
939,1.73,3.6,4.75,0,1,0,13.0,13.0,14.0,7.0,4.0,10.0,0,1,9.0,12.0,12.0,7.0,0.0,1.0
940,1.75,3.5,4.75,1,0,0,8.0,6.0,6.0,2.0,5.0,5.0,1,0,7.0,5.0,9.0,10.0,1.0,0.0
941,1.75,3.5,5.25,0,1,0,13.0,4.0,11.0,6.0,9.0,5.0,1,2,8.0,5.0,5.0,6.0,1.0,1.0
942,1.75,3.6,5.0,1,0,0,10.0,4.0,8.0,2.0,7.0,5.0,0,1,5.0,5.0,3.0,8.0,0.0,1.0
943,1.72,3.3,5.5,1,0,0,10.0,9.0,12.0,2.0,8.0,9.0,4,1,8.0,5.0,11.0,4.0,1.0,1.0
944,1.8,3.5,4.5,0,1,0,6.0,10.0,5.0,4.0,6.0,4.0,3,1,5.0,4.0,6.0,13.0,1.0,1.0
945,1.9,3.1,4.6,0,1,0,7.0,11.0,7.0,4.0,5.0,7.0,0,0,4.0,5.0,3.0,8.0,0.0,0.0
946,1.66,3.4,5.5,0,0,1,9.0,6.0,9.0,4.0,6.0,5.0,4,0,6.0,6.0,5.0,6.0,1.0,0.0
947,1.73,3.5,5.0,0,1,0,7.0,1.0,6.0,2.0,1.0,1.0,0,1,2.0,4.0,9.0,11.0,0.0,1.0
948,1.61,3.75,5.5,0,1,0,9.0,11.0,6.0,5.0,9.0,7.0,7,5,6.0,6.0,2.0,3.0,1.0,1.0
949,1.85,3.6,4.75,1,0,0,4.0,7.0,7.0,3.0,3.0,3.0,0,1,5.0,4.0,10.0,11.0,0.0,1.0
950,1.8,3.3,4.5,1,0,0,15.0,5.0,9.0,6.0,10.0,7.0,2,0,7.0,6.0,5.0,4.0,1.0,0.0
951,1.83,3.4,4.5,1,0,0,9.0,5.0,10.0,5.0,7.0,6.0,3,1,12.0,5.0,11.0,7.0,1.0,1.0
952,1.75,3.75,4.75,0,1,0,7.0,6.0,4.0,6.0,7.0,5.0,0,3,7.0,4.0,5.0,7.0,0.0,1.0
953,1.8,3.6,5.25,0,1,0,10.0,7.0,8.0,5.0,7.0,10.0,0,3,7.0,7.0,4.0,5.0,0.0,1.0
954,1.73,3.8,4.5,0,1,0,10.0,10.0,8.0,3.0,5.0,3.0,2,0,8.0,5.0,10.0,14.0,1.0,0.0
955,1.66,3.4,4.5,1,0,0,7.5,3.75,7.5,5.0,6.0,4.0,1,1,5.0,5.0,8.0,9.0,1.0,1.0
956,1.75,3.6,4.75,1,0,0,12.0,7.0,12.0,4.0,6.0,5.0,0,2,9.0,8.0,8.0,13.0,0.0,1.0
957,1.91,3.3,4.5,1,0,0,3.0,6.0,5.0,9.0,9.0,7.0,5,11,10.0,8.0,6.0,7.0,1.0,1.0
958,1.8,3.6,5.0,1,0,0,6.0,6.0,5.0,6.0,10.0,7.0,3,3,5.0,9.0,3.0,6.0,1.0,1.0
959,1.83,3.1,5.0,0,0,1,5.0,9.0,6.0,5.0,4.0,7.0,1,0,5.0,5.0,7.0,6.0,1.0,0.0
960,1.65,3.6,5.5,1,0,0,6.25,15.0,3.75,1.6666666666666667,6.0,10.0,1,1,5.0,8.0,4.0,4.0,1.0,1.0
961,1.83,3.9,4.5,1,0,0,13.0,12.0,16.0,6.0,7.0,8.0,3,4,11.0,6.0,9.0,4.0,1.0,1.0
962,1.5,3.6,5.5,0,1,0,8.0,7.0,7.0,5.0,13.0,9.0,6,2,9.0,8.0,2.0,9.0,1.0,1.0
963,1.67,3.6,5.5,1,0,0,8.0,6.0,7.0,7.0,9.0,2.0,7,0,8.0,8.0,4.0,16.0,1.0,0.0
964,1.91,3.1,4.5,0,1,0,13.0,10.0,11.0,4.0,8.0,9.0,3,2,8.0,10.0,6.0,6.0,1.0,1.0
965,1.83,3.5,4.5,1,0,0,5.0,12.0,2.0,5.0,6.0,5.0,0,0,4.0,3.0,5.0,3.0,0.0,0.0
966,1.72,3.5,5.0,0,1,0,11.0,15.0,10.0,10.0,11.0,9.0,5,0,5.0,13.0,2.0,9.0,1.0,0.0
967,1.61,3.4,5.0,0,1,0,10.0,0.0,5.0,5.0,9.0,1.0,0,0,8.0,1.0,7.0,15.0,0.0,0.0
